"","FishStock","Year","Basis","var","value"
"536","hke.27.3a46-8abd","1991","Assessment","R","456869"
"537","hke.27.3a46-8abd","1992","Assessment","R","618270"
"538","hke.27.3a46-8abd","1993","Assessment","R","910533"
"539","hke.27.3a46-8abd","1994","Assessment","R","519549"
"540","hke.27.3a46-8abd","1995","Assessment","R","308226"
"541","hke.27.3a46-8abd","1996","Assessment","R","840607"
"542","hke.27.3a46-8abd","1997","Assessment","R","412236"
"543","hke.27.3a46-8abd","1998","Assessment","R","732870"
"544","hke.27.3a46-8abd","1999","Assessment","R","366861"
"545","hke.27.3a46-8abd","2000","Assessment","R","443510"
"546","hke.27.3a46-8abd","2001","Assessment","R","758858"
"547","hke.27.3a46-8abd","2002","Assessment","R","592672"
"548","hke.27.3a46-8abd","2003","Assessment","R","446780"
"549","hke.27.3a46-8abd","2004","Assessment","R","1103400"
"550","hke.27.3a46-8abd","2005","Assessment","R","572275"
"551","hke.27.3a46-8abd","2006","Assessment","R","1194990"
"552","hke.27.3a46-8abd","2007","Assessment","R","2177390"
"553","hke.27.3a46-8abd","2008","Assessment","R","1705790"
"554","hke.27.3a46-8abd","2009","Assessment","R","544279"
"555","hke.27.3a46-8abd","2010","Assessment","R","936255"
"556","hke.27.3a46-8abd","2011","Assessment","R","1073530"
"557","hke.27.3a46-8abd","2012","Assessment","R","2030650"
"558","hke.27.3a46-8abd","2013","Assessment","R","931884"
"559","hke.27.3a46-8abd","2014","Assessment","R","654020"
"560","hke.27.3a46-8abd","2015","Assessment","R","830926"
"561","hke.27.3a46-8abd","2016","Assessment","R","1155580"
"562","hke.27.3a46-8abd","2017","Assessment","R","1009600"
"563","hke.27.3a46-8abd","2018","Assessment","R","693924"
"564","hke.27.3a46-8abd","2019","Assessment","R","728183"
"565","hke.27.3a46-8abd","2020","Assessment","R","419888"
"566","hke.27.3a46-8abd","2021","Assessment","R","534789"
"567","hke.27.3a46-8abd","2022","Assessment","R","439104"
"568","hke.27.3a46-8abd","2023","Assessment","R","862134"
"569","bss.27.4bc7ad-h","1985","Assessment","R","844.621"
"570","bss.27.4bc7ad-h","1986","Assessment","R","2474.22"
"571","bss.27.4bc7ad-h","1987","Assessment","R","21484.7"
"572","bss.27.4bc7ad-h","1988","Assessment","R","17452.9"
"573","bss.27.4bc7ad-h","1989","Assessment","R","91611.1"
"574","bss.27.4bc7ad-h","1990","Assessment","R","7473.41"
"575","bss.27.4bc7ad-h","1991","Assessment","R","15252.9"
"576","bss.27.4bc7ad-h","1992","Assessment","R","22918.2"
"577","bss.27.4bc7ad-h","1993","Assessment","R","8728.13"
"578","bss.27.4bc7ad-h","1994","Assessment","R","33594.9"
"579","bss.27.4bc7ad-h","1995","Assessment","R","49919"
"580","bss.27.4bc7ad-h","1996","Assessment","R","3098.09"
"581","bss.27.4bc7ad-h","1997","Assessment","R","57562.5"
"582","bss.27.4bc7ad-h","1998","Assessment","R","17358.5"
"583","bss.27.4bc7ad-h","1999","Assessment","R","56538.8"
"584","bss.27.4bc7ad-h","2000","Assessment","R","24447.8"
"585","bss.27.4bc7ad-h","2001","Assessment","R","27662.8"
"586","bss.27.4bc7ad-h","2002","Assessment","R","43952.4"
"587","bss.27.4bc7ad-h","2003","Assessment","R","44556.6"
"588","bss.27.4bc7ad-h","2004","Assessment","R","34541.7"
"589","bss.27.4bc7ad-h","2005","Assessment","R","22954.2"
"590","bss.27.4bc7ad-h","2006","Assessment","R","24375.4"
"591","bss.27.4bc7ad-h","2007","Assessment","R","27594.1"
"592","bss.27.4bc7ad-h","2008","Assessment","R","14288.4"
"593","bss.27.4bc7ad-h","2009","Assessment","R","12666.9"
"594","bss.27.4bc7ad-h","2010","Assessment","R","2540.28"
"595","bss.27.4bc7ad-h","2011","Assessment","R","10542.6"
"596","bss.27.4bc7ad-h","2012","Assessment","R","4553.32"
"597","bss.27.4bc7ad-h","2013","Assessment","R","15618.2"
"598","bss.27.4bc7ad-h","2014","Assessment","R","31873.2"
"599","bss.27.4bc7ad-h","2015","Assessment","R","6754.12"
"600","bss.27.4bc7ad-h","2016","Assessment","R","23862.4"
"601","bss.27.4bc7ad-h","2017","Assessment","R","5109.49"
"602","bss.27.4bc7ad-h","2018","Assessment","R","14279.8"
"603","bss.27.4bc7ad-h","2019","Assessment","R","10007.1"
"604","bss.27.4bc7ad-h","2020","Assessment","R","8225.52"
"605","bss.27.4bc7ad-h","2021","Assessment","R","10874.73"
"606","bss.27.4bc7ad-h","2022","Assessment","R","10874.73"
"607","bss.27.4bc7ad-h","2023","Assessment","R","10874.73"
"608","ank.27.78abd","1986","Assessment","R","130283"
"609","ank.27.78abd","1987","Assessment","R","78962"
"610","ank.27.78abd","1988","Assessment","R","92922"
"611","ank.27.78abd","1989","Assessment","R","107520"
"612","ank.27.78abd","1990","Assessment","R","90312"
"613","ank.27.78abd","1991","Assessment","R","110039"
"614","ank.27.78abd","1992","Assessment","R","120105"
"615","ank.27.78abd","1993","Assessment","R","130608"
"616","ank.27.78abd","1994","Assessment","R","70640"
"617","ank.27.78abd","1995","Assessment","R","93827"
"618","ank.27.78abd","1996","Assessment","R","85436"
"619","ank.27.78abd","1997","Assessment","R","46100"
"620","ank.27.78abd","1998","Assessment","R","51493"
"621","ank.27.78abd","1999","Assessment","R","75901"
"622","ank.27.78abd","2000","Assessment","R","312608"
"623","ank.27.78abd","2001","Assessment","R","39535"
"624","ank.27.78abd","2002","Assessment","R","34716"
"625","ank.27.78abd","2003","Assessment","R","53180"
"626","ank.27.78abd","2004","Assessment","R","254965"
"627","ank.27.78abd","2005","Assessment","R","139906"
"628","ank.27.78abd","2006","Assessment","R","126088"
"629","ank.27.78abd","2007","Assessment","R","201434"
"630","ank.27.78abd","2008","Assessment","R","191704"
"631","ank.27.78abd","2009","Assessment","R","51389"
"632","ank.27.78abd","2010","Assessment","R","113129"
"633","ank.27.78abd","2011","Assessment","R","192109"
"634","ank.27.78abd","2012","Assessment","R","187668"
"635","ank.27.78abd","2013","Assessment","R","258417"
"636","ank.27.78abd","2014","Assessment","R","265598"
"637","ank.27.78abd","2015","Assessment","R","139878"
"638","ank.27.78abd","2016","Assessment","R","173556"
"639","ank.27.78abd","2017","Assessment","R","211866"
"640","ank.27.78abd","2018","Assessment","R","165228"
"641","ank.27.78abd","2019","Assessment","R","288185"
"642","ank.27.78abd","2020","Assessment","R","563375"
"643","ank.27.78abd","2021","Assessment","R","109023"
"644","ank.27.78abd","2022","Assessment","R","147359"
"645","ank.27.78abd","2023","Assessment","R","147781"
"646","sol.27.7fg","1971","Assessment","R","8647"
"647","sol.27.7fg","1972","Assessment","R","4529"
"648","sol.27.7fg","1973","Assessment","R","3412"
"649","sol.27.7fg","1974","Assessment","R","3521"
"650","sol.27.7fg","1975","Assessment","R","3562"
"651","sol.27.7fg","1976","Assessment","R","5271"
"652","sol.27.7fg","1977","Assessment","R","4879"
"653","sol.27.7fg","1978","Assessment","R","5197"
"654","sol.27.7fg","1979","Assessment","R","3786"
"655","sol.27.7fg","1980","Assessment","R","4918"
"656","sol.27.7fg","1981","Assessment","R","5095"
"657","sol.27.7fg","1982","Assessment","R","5090"
"658","sol.27.7fg","1983","Assessment","R","6480"
"659","sol.27.7fg","1984","Assessment","R","5767"
"660","sol.27.7fg","1985","Assessment","R","5571"
"661","sol.27.7fg","1986","Assessment","R","4003"
"662","sol.27.7fg","1987","Assessment","R","5661"
"663","sol.27.7fg","1988","Assessment","R","4621"
"664","sol.27.7fg","1989","Assessment","R","4913"
"665","sol.27.7fg","1990","Assessment","R","7368"
"666","sol.27.7fg","1991","Assessment","R","5003"
"667","sol.27.7fg","1992","Assessment","R","5063"
"668","sol.27.7fg","1993","Assessment","R","4738"
"669","sol.27.7fg","1994","Assessment","R","4340"
"670","sol.27.7fg","1995","Assessment","R","3819"
"671","sol.27.7fg","1996","Assessment","R","4407"
"672","sol.27.7fg","1997","Assessment","R","6405"
"673","sol.27.7fg","1998","Assessment","R","8032"
"674","sol.27.7fg","1999","Assessment","R","13566"
"675","sol.27.7fg","2000","Assessment","R","9171"
"676","sol.27.7fg","2001","Assessment","R","5775"
"677","sol.27.7fg","2002","Assessment","R","7146"
"678","sol.27.7fg","2003","Assessment","R","5482"
"679","sol.27.7fg","2004","Assessment","R","4829"
"680","sol.27.7fg","2005","Assessment","R","4300"
"681","sol.27.7fg","2006","Assessment","R","3553"
"682","sol.27.7fg","2007","Assessment","R","3923"
"683","sol.27.7fg","2008","Assessment","R","7329"
"684","sol.27.7fg","2009","Assessment","R","6747"
"685","sol.27.7fg","2010","Assessment","R","3162"
"686","sol.27.7fg","2011","Assessment","R","5371"
"687","sol.27.7fg","2012","Assessment","R","6361"
"688","sol.27.7fg","2013","Assessment","R","5156"
"689","sol.27.7fg","2014","Assessment","R","4025"
"690","sol.27.7fg","2015","Assessment","R","7818"
"691","sol.27.7fg","2016","Assessment","R","8443"
"692","sol.27.7fg","2017","Assessment","R","14251"
"693","sol.27.7fg","2018","Assessment","R","6881"
"694","sol.27.7fg","2019","Assessment","R","6780"
"695","sol.27.7fg","2020","Assessment","R","5140"
"696","sol.27.7fg","2021","Assessment","R","7311"
"697","sol.27.7fg","2022","Assessment","R","7894"
"698","sol.27.7fg","2023","Assessment","R","5156"
"699","cod.27.7e-k","1980","Assessment","R","17604"
"700","cod.27.7e-k","1981","Assessment","R","8089"
"701","cod.27.7e-k","1982","Assessment","R","3859"
"702","cod.27.7e-k","1983","Assessment","R","8506"
"703","cod.27.7e-k","1984","Assessment","R","9577"
"704","cod.27.7e-k","1985","Assessment","R","8171"
"705","cod.27.7e-k","1986","Assessment","R","9009"
"706","cod.27.7e-k","1987","Assessment","R","28569"
"707","cod.27.7e-k","1988","Assessment","R","14447"
"708","cod.27.7e-k","1989","Assessment","R","4847"
"709","cod.27.7e-k","1990","Assessment","R","6483"
"710","cod.27.7e-k","1991","Assessment","R","16803"
"711","cod.27.7e-k","1992","Assessment","R","19154"
"712","cod.27.7e-k","1993","Assessment","R","10496"
"713","cod.27.7e-k","1994","Assessment","R","21155"
"714","cod.27.7e-k","1995","Assessment","R","16925"
"715","cod.27.7e-k","1996","Assessment","R","12348"
"716","cod.27.7e-k","1997","Assessment","R","12865"
"717","cod.27.7e-k","1998","Assessment","R","7965"
"718","cod.27.7e-k","1999","Assessment","R","4381"
"719","cod.27.7e-k","2000","Assessment","R","16714"
"720","cod.27.7e-k","2001","Assessment","R","15061"
"721","cod.27.7e-k","2002","Assessment","R","5492"
"722","cod.27.7e-k","2003","Assessment","R","3392"
"723","cod.27.7e-k","2004","Assessment","R","4634"
"724","cod.27.7e-k","2005","Assessment","R","7958"
"725","cod.27.7e-k","2006","Assessment","R","8455"
"726","cod.27.7e-k","2007","Assessment","R","6255"
"727","cod.27.7e-k","2008","Assessment","R","2202"
"728","cod.27.7e-k","2009","Assessment","R","5374"
"729","cod.27.7e-k","2010","Assessment","R","24734"
"730","cod.27.7e-k","2011","Assessment","R","9310"
"731","cod.27.7e-k","2012","Assessment","R","1776"
"732","cod.27.7e-k","2013","Assessment","R","2335"
"733","cod.27.7e-k","2014","Assessment","R","12097"
"734","cod.27.7e-k","2015","Assessment","R","1102"
"735","cod.27.7e-k","2016","Assessment","R","2322"
"736","cod.27.7e-k","2017","Assessment","R","661"
"737","cod.27.7e-k","2018","Assessment","R","1502"
"738","cod.27.7e-k","2019","Assessment","R","3497"
"739","cod.27.7e-k","2020","Assessment","R","1108"
"740","cod.27.7e-k","2021","Assessment","R","432"
"741","cod.27.7e-k","2022","Assessment","R","998"
"742","cod.27.7e-k","2023","Assessment","R","1108"
"743","ple.27.7a","1981","Assessment","R","16999"
"744","ple.27.7a","1982","Assessment","R","22082"
"745","ple.27.7a","1983","Assessment","R","23495"
"746","ple.27.7a","1984","Assessment","R","22623"
"747","ple.27.7a","1985","Assessment","R","21058"
"748","ple.27.7a","1986","Assessment","R","21415"
"749","ple.27.7a","1987","Assessment","R","20708"
"750","ple.27.7a","1988","Assessment","R","15676"
"751","ple.27.7a","1989","Assessment","R","12815"
"752","ple.27.7a","1990","Assessment","R","15815"
"753","ple.27.7a","1991","Assessment","R","16238"
"754","ple.27.7a","1992","Assessment","R","17667"
"755","ple.27.7a","1993","Assessment","R","15972"
"756","ple.27.7a","1994","Assessment","R","15217"
"757","ple.27.7a","1995","Assessment","R","17896"
"758","ple.27.7a","1996","Assessment","R","21900"
"759","ple.27.7a","1997","Assessment","R","22637"
"760","ple.27.7a","1998","Assessment","R","19808"
"761","ple.27.7a","1999","Assessment","R","19017"
"762","ple.27.7a","2000","Assessment","R","24146"
"763","ple.27.7a","2001","Assessment","R","24319"
"764","ple.27.7a","2002","Assessment","R","24934"
"765","ple.27.7a","2003","Assessment","R","22408"
"766","ple.27.7a","2004","Assessment","R","21041"
"767","ple.27.7a","2005","Assessment","R","18030"
"768","ple.27.7a","2006","Assessment","R","22589"
"769","ple.27.7a","2007","Assessment","R","26495"
"770","ple.27.7a","2008","Assessment","R","21452"
"771","ple.27.7a","2009","Assessment","R","17852"
"772","ple.27.7a","2010","Assessment","R","23438"
"773","ple.27.7a","2011","Assessment","R","27075"
"774","ple.27.7a","2012","Assessment","R","24088"
"775","ple.27.7a","2013","Assessment","R","23725"
"776","ple.27.7a","2014","Assessment","R","27912"
"777","ple.27.7a","2015","Assessment","R","17289"
"778","ple.27.7a","2016","Assessment","R","14175"
"779","ple.27.7a","2017","Assessment","R","10277"
"780","ple.27.7a","2018","Assessment","R","12246"
"781","ple.27.7a","2019","Assessment","R","11261"
"782","ple.27.7a","2020","Assessment","R","8792"
"783","ple.27.7a","2021","Assessment","R","10535"
"784","ple.27.7a","2022","Assessment","R","13587"
"785","ple.27.7a","2023","Assessment","R","12246.4054921434"
"786","lez.27.4a6a","1985","Assessment","R",NA
"787","lez.27.4a6a","1986","Assessment","R",NA
"788","lez.27.4a6a","1987","Assessment","R",NA
"789","lez.27.4a6a","1988","Assessment","R",NA
"790","lez.27.4a6a","1989","Assessment","R",NA
"791","lez.27.4a6a","1990","Assessment","R",NA
"792","lez.27.4a6a","1991","Assessment","R",NA
"793","lez.27.4a6a","1992","Assessment","R",NA
"794","lez.27.4a6a","1993","Assessment","R",NA
"795","lez.27.4a6a","1994","Assessment","R",NA
"796","lez.27.4a6a","1995","Assessment","R",NA
"797","lez.27.4a6a","1996","Assessment","R",NA
"798","lez.27.4a6a","1997","Assessment","R",NA
"799","lez.27.4a6a","1998","Assessment","R",NA
"800","lez.27.4a6a","1999","Assessment","R",NA
"801","lez.27.4a6a","2000","Assessment","R",NA
"802","lez.27.4a6a","2001","Assessment","R",NA
"803","lez.27.4a6a","2002","Assessment","R",NA
"804","lez.27.4a6a","2003","Assessment","R",NA
"805","lez.27.4a6a","2004","Assessment","R",NA
"806","lez.27.4a6a","2005","Assessment","R",NA
"807","lez.27.4a6a","2006","Assessment","R",NA
"808","lez.27.4a6a","2007","Assessment","R",NA
"809","lez.27.4a6a","2008","Assessment","R",NA
"810","lez.27.4a6a","2009","Assessment","R",NA
"811","lez.27.4a6a","2010","Assessment","R",NA
"812","lez.27.4a6a","2011","Assessment","R",NA
"813","lez.27.4a6a","2012","Assessment","R",NA
"814","lez.27.4a6a","2013","Assessment","R",NA
"815","lez.27.4a6a","2014","Assessment","R",NA
"816","lez.27.4a6a","2015","Assessment","R",NA
"817","lez.27.4a6a","2016","Assessment","R",NA
"818","lez.27.4a6a","2017","Assessment","R",NA
"819","lez.27.4a6a","2018","Assessment","R",NA
"820","lez.27.4a6a","2019","Assessment","R",NA
"821","lez.27.4a6a","2020","Assessment","R",NA
"822","lez.27.4a6a","2021","Assessment","R",NA
"823","lez.27.4a6a","2022","Assessment","R",NA
"824","lez.27.4a6a","2023","Assessment","R",NA
"825","whg.27.7b-ce-k","1999","Assessment","R","2002018"
"826","whg.27.7b-ce-k","2000","Assessment","R","1670339"
"827","whg.27.7b-ce-k","2001","Assessment","R","1405898"
"828","whg.27.7b-ce-k","2002","Assessment","R","1252362"
"829","whg.27.7b-ce-k","2003","Assessment","R","1003041"
"830","whg.27.7b-ce-k","2004","Assessment","R","865620"
"831","whg.27.7b-ce-k","2005","Assessment","R","758102"
"832","whg.27.7b-ce-k","2006","Assessment","R","818807"
"833","whg.27.7b-ce-k","2007","Assessment","R","1019549"
"834","whg.27.7b-ce-k","2008","Assessment","R","1217047"
"835","whg.27.7b-ce-k","2009","Assessment","R","1266036"
"836","whg.27.7b-ce-k","2010","Assessment","R","644934"
"837","whg.27.7b-ce-k","2011","Assessment","R","621732"
"838","whg.27.7b-ce-k","2012","Assessment","R","577033"
"839","whg.27.7b-ce-k","2013","Assessment","R","1167025"
"840","whg.27.7b-ce-k","2014","Assessment","R","533085"
"841","whg.27.7b-ce-k","2015","Assessment","R","502674"
"842","whg.27.7b-ce-k","2016","Assessment","R","326715"
"843","whg.27.7b-ce-k","2017","Assessment","R","286223"
"844","whg.27.7b-ce-k","2018","Assessment","R","485022"
"845","whg.27.7b-ce-k","2019","Assessment","R","387753"
"846","whg.27.7b-ce-k","2020","Assessment","R","489419"
"847","whg.27.7b-ce-k","2021","Assessment","R","395703"
"848","whg.27.7b-ce-k","2022","Assessment","R","240196"
"849","whg.27.7b-ce-k","2023","Assessment","R","387753"
