"","Year","IcesDivision","species","LiveWtTonnes","LiveWtTonnesInclU10","MeanPricePerKgLiveWt","YearFact"
"1485",2011,"VIIb","Squid",19.969,19.969,3.57079313225354,"2011"
"1486",2011,"VIIb","Monkfish",513.348908,513.348908,3.51334142667707,"2011"
"1487",2011,"VIIb","Nephrops",675.6665,675.6665,4.7217788731571,"2011"
"1488",2011,"VIIb","Octopus",0.156,0.156,1.33,"2011"
"1489",2011,"VIIc","Plaice",0.0945,0.0945,1.16190476190476,"2011"
"1490",2011,"VIIc","Skates and rays",3.417955,3.417955,1.36560966756565,"2011"
"1491",2011,"VIIf","Brill",0.31057,0.31057,6.42119328975754,"2011"
"1492",2011,"VIIf","Lobster",0.1,0.1,10.24,"2011"
"1493",2011,"VIIf","Megrim",6.19132,6.19132,3.49211961261896,"2011"
"1494",2011,"VIIf","Mix Boxes",0.10605,0.10605,2.75172088637435,"2011"
"1495",2011,"VIIf","Pouting",3.2,3.2,1,"2011"
"1496",2011,"VIIf","Skates and rays",1.65887,1.65887,1.59343408464798,"2011"
"1497",2011,"VIa","Sprat",467.797,467.797,0.467373925014483,"2011"
"1498",2011,"VIb","Demersal shark",0.683,0.683,1,"2011"
"1499",2011,"VIb","Mackerel",0.083,0.083,0.52,"2011"
"1500",2011,"VIb","Octopus",0.266,0.266,1.23977443609023,"2011"
"1501",2011,"VIb","Tusk",0.06156,0.06156,0.964912280701754,"2011"
"1502",2011,"VIb","Witch",18.68886,18.68886,2.34868739987351,"2011"
"1503",2011,"VIIa","Conger eel",2.9485,2.9485,0.990225538409361,"2011"
"1504",2011,"VIIa","Sand gaper",2.25,2.25,3.8,"2011"
"1505",2011,"VIIb","Boarfish",274.471,274.471,0.0760510217837221,"2011"
"1506",2011,"VIIb","Gurnard",11.8714,11.8714,1.31602041066378,"2011"
"1507",2011,"VIIb","Herring",130.6,130.6,0.49,"2011"
"1508",2010,"VIIj","Sprat",2354.532,2354.532,0.168257407416845,"2010"
"1509",2010,"VIIk","Cod",0.36108,0.36108,2.5117148554337,"2010"
"1510",2010,"VIIk","Horse Mackerel",845.231,845.231,0.288622861679233,"2010"
"1511",2010,"VIIk","John dory",0.412235,0.412235,4.23221560517666,"2010"
"1512",2010,"VIIk","Plaice",0.0399,0.0399,1.41904761904762,"2010"
"1513",2010,"VIIk","Tuna",631.3445,631.3445,2.67409942590773,"2010"
"1514",2010,"VIIk","Whiting",0.2076,0.2076,1.15534682080925,"2010"
"1515",2011,"1.3","Sardinella",203.007,203.007,0.23,"2011"
"1516",2011,"3.1","Sardinella",57.876,57.876,0.23,"2011"
"1517",2011,"FAO Statistical Area 27","Alfonsino",0.397,0.397,3,"2011"
"1518",2011,"FAO Statistical Area 27","Blue ling",0.04446,0.04446,1.07692307692308,"2011"
"1519",2011,"FAO Statistical Area 27","Conger eel",0.23375,0.23375,1.54280213903743,"2011"
"1520",2011,"FAO Statistical Area 27","Hake",1.69719,1.69719,1.74312834744489,"2011"
"1521",2011,"FAO Statistical Area 27","Rabbit Fish",0.025,0.025,0.580357142857143,"2011"
"1522",2011,"FAO Statistical Area 27","Redfish",0.21,0.21,1,"2011"
"1523",2011,"FAO Statistical Area 27","Saithe",0.03927,0.03927,1.41405653170359,"2011"
"1524",2011,"FAO Statistical Area 27","Whiting",0.0059,0.0059,1.45762711864407,"2011"
"1525",2011,"Vb2","Mackerel",89.752,89.752,1.06,"2011"
"1526",2010,"VIIj","European Pilchard",18,18,0.12,"2010"
"1527",2010,"VIIj","Grenadier",0.039,0.039,0.9,"2010"
"1528",2010,"VIIj","Cuttlefish",0.194,0.194,3,"2010"
"1529",2010,"VIIj","Mullet",0.903,0.903,3.75284606866002,"2010"
"1530",2012,"VIIb","Conger eel",2.963,2.963,1.09170975362808,"2012"
"1531",2012,"VIIb","Horse Mackerel",11046.56211,11046.56211,0.568901212198046,"2012"
"1532",2012,"VIIb","Long Rough Dab",0.06,0.06,1.05383928571429,"2012"
"1533",2012,"VIIc","Nephrops",170.9215,170.9215,6.86558809160931,"2012"
"1534",2012,"VIIc","Octopus",0.103,0.103,1.46642857142857,"2012"
"1535",2012,"VIIc","Boarfish",107.875,107.875,0.0899073001158749,"2012"
"1536",2012,"VIIc","Gurnard",1.013,1.013,1.19,"2012"
"1537",2012,"VIIc","Sole Black",0.16744,0.16744,8.65133779264214,"2012"
"1538",2012,"VIIc","Squid",6.5508,6.5508,2.94615741588814,"2012"
"1539",2012,"VIIc","Witch",9.515885,9.515885,1.97574397967189,"2012"
"1540",2012,"VIIe","Cod",3.57786,3.57786,1.47863247863248,"2012"
"1541",2012,"VIIe","John dory",0.55483,0.55483,4.66371681415929,"2012"
"1542",2012,"VIIe","Mullet",0.02034,0.02034,3.47632334921715,"2012"
"1543",2012,"VIIe","Plaice",0.08715,0.08715,1.82857142857143,"2012"
"1544",2012,"VIIe","Scallop",2.242,2.242,2.98366834170854,"2012"
"1545",2012,"VIIf","Hake",0.01998,0.01998,1.74774774774775,"2012"
"1546",2012,"VIIf","Lemon Sole",0.374325,0.374325,2.9184265010352,"2012"
"1547",2012,"VIIf","Turbot",0.028885,0.028885,9.39449541284404,"2012"
"1548",2012,"VIIf","Whiting",0.19724,0.19724,1.65929831677145,"2012"
"1549",2012,"VIIg","Abalone",1.04,1.04,18.83,"2012"
"1550",2012,"VIIg","Boarfish",615.96,615.96,0.113462887200468,"2012"
"1551",2012,"VIIg","Dab",4.15473,4.15473,1.04738214035569,"2012"
"1552",2010,"VIIk","Nephrops",428.2548,428.2548,5.16825156192061,"2010"
"1553",2010,"VIIk","Pollack",0.57228,0.57228,1.65922275809045,"2010"
"1554",2010,"VIIk","Sole Black",0.0168,0.0168,8.05714285714286,"2010"
"1555",2010,"VIIk","Squid",0.437,0.437,2.92013729977117,"2010"
"1556",2010,"VIIk","Witch",9.2547,9.2547,1.38569969853156,"2010"
"1557",2011,"1.2","Whelk",0.172,0.172,0.8,"2011"
"1558",2011,"1.3","Mix Boxes",1.89,1.89,2.12855065617872,"2011"
"1559",2011,"FAO Statistical Area 27","Grenadier",0.007,0.007,0.9,"2011"
"1560",2010,"VIIj","Patagonian Toothfish",0.36,0.36,1,"2010"
"1561",2010,"VIIj","Pelagic Shark",0.3,0.3,1.0063,"2010"
"1562",2010,"VIIj","Red Mullet",4.071,4.071,3.17836403831982,"2010"
"1563",2012,"VIIg","Octopus",4.645,4.645,1.38869321851453,"2012"
"1564",2012,"VIIg","Sand Sole",0.0932,0.0932,2.93991416309013,"2012"
"1565",2010,"VIIh","Lemon Sole",0.403624,0.403624,2.5370146472955,"2010"
"1566",2010,"VIIh","Nephrops",110.0715,110.0715,4.13269826128168,"2010"
"1567",2010,"VIIh","Squid",0.275,0.275,4.14545454545455,"2010"
"1568",2010,"VIIh","Turbot",0.112875,0.112875,9.36527131782946,"2010"
"1569",2010,"VIIId","Swordfish",0.713,0.713,4.26185133239832,"2010"
"1570",2010,"VIIj","Blue Whiting",24.306,24.306,0.34,"2010"
"1571",2010,"VIIj","Bluemouth",0.208,0.208,4.06,"2010"
"1572",2010,"VIIj","Forkbeard",7.17437,7.17437,0.823008849557522,"2010"
"1573",2010,"VIIj","Gurnard",1.13656,1.13656,1.49203988979276,"2010"
"1574",2011,"VIIh","Squid",11.13,11.13,4.06615282213831,"2011"
"1575",2011,"VIIh","Nephrops",126.4208,126.4208,5.53727761570881,"2011"
"1576",2011,"VIIh","Octopus",2.154,2.154,1.33,"2011"
"1577",2011,"VIIIb","Horse Mackerel",196.852,196.852,0.508880580334464,"2011"
"1578",2011,"VIIIc","Nephrops",0.207,0.207,6.33478260869565,"2011"
"1579",2011,"VIIj","Bluemouth",0.698,0.698,4.06,"2011"
"1580",2011,"VIIj","Dab",0.03663,0.03663,1.12612612612613,"2011"
"1581",2011,"VIIj","Herring",392.771,392.771,0.597276020887489,"2011"
"1582",2011,"VIIj","Octopus",20.295,20.295,1.27263710273466,"2011"
"1583",2011,"VIIj","Pelagic Shark",0.226,0.226,1.34150442477876,"2011"
"1584",2011,"VIIh","Herring",112.956,112.956,0.58,"2011"
"1585",2011,"VIIg","Tuna",0.325,0.325,2.2,"2011"
"1586",2011,"VIIh","Boarfish",8473.321,8473.321,0.0970203506983861,"2011"
"1587",2011,"VIIh","Gurnard",0.129,0.129,1.54719294990724,"2011"
"1588",2011,"VIIb","Wrasse",0.012,0.012,0.7,"2011"
"1589",2011,"VIIc","Demersal shark",0.025,0.025,1.59,"2011"
"1590",2011,"VIIc","Horse Mackerel",2192.625,2192.625,0.544875262690676,"2011"
"1591",2011,"VIIc","John dory",6.228683,6.228683,4.23866339710141,"2011"
"1592",2011,"VIIg","Demersal shark",84.1782,84.1782,0.779705513620708,"2011"
"1593",2011,"VIIg","Halibut",0.0735,0.0735,6.19047619047619,"2011"
"1594",2011,"VIIg","Horse Mackerel",0.038,0.038,1,"2011"
"1595",2012,"VIa","Scallop",28.808,28.808,2.34899653408215,"2012"
"1596",2011,"VIIk","Nephrops",581.0005,581.0005,6.37651167253729,"2011"
"1597",2011,"VIIk","Pollack",0.60957,0.60957,1.89261282543432,"2011"
"1598",2011,"VIIk","Sole Black",0.41412,0.41412,9.61098232396407,"2011"
"1599",2011,"VIIk","Squid",2.515,2.515,2.50512922465209,"2011"
"1600",2012,"VIb","Bluemouth",0.076,0.076,2.84,"2012"
"1601",2012,"VIb","Cod",0.674065,0.674065,2.07893007350923,"2012"
"1602",2012,"VIb","Haddock",31.433172,31.433172,1.60667966052897,"2012"
"1603",2012,"VIb","Turbot",0.06649,0.06649,9.39058505038352,"2012"
"1604",2012,"VIb","Wolffish",0.128538,0.128538,1.42251318676189,"2012"
"1605",2012,"VII","Tuna",16.1,16.1,2.23,"2012"
"1606",2011,"VIIj","Wrasse",0.845,0.845,0.7,"2011"
"1607",2012,"VIIa","Demersal shark",56.476,56.476,0.83686273815426,"2012"
"1608",2012,"VIIa","European Pilchard",8.1,8.1,0.12,"2012"
"1609",2011,"VIIj","Sand Sole",0.192,0.192,1.9,"2011"
"1610",2011,"VIIj","Swordfish",0.364,0.364,4.27,"2011"
"1611",2011,"XII","Whelk",1.6,1.6,0.8,"2011"
"1612",2012,"Ib","Cod",185.20105,185.20105,2.06917775528056,"2012"
"1613",2012,"IVa","Horse Mackerel",24.58,24.58,0.5,"2012"
"1614",2012,"VIa","Blue Whiting",4538.974,4538.974,0.04,"2012"
"1615",2012,"VIa","Bluemouth",2.3198,2.3198,2.00430209500819,"2012"
"1616",2012,"VIa","Cod",17.756845,17.756845,2.32363044786391,"2012"
"1617",2012,"VIa","Conger eel",7.8105,7.8105,0.954156584085526,"2012"
"1618",2012,"VIa","Crab",2137.7755,2137.7755,1.47468515838387,"2012"
"1619",2012,"VIIc","Crab",0.06,0.06,2.38,"2012"
"1620",2012,"VIIc","Horse Mackerel",889.665,889.665,0.55376877813559,"2012"
"1621",2012,"VIIc","Mackerel",81.312,81.312,0.72,"2012"
"1622",2012,"VIIe","Gurnard",0.16,0.16,1.38526297657327,"2012"
"1623",2012,"VIIe","Megrim",1.03986,1.03986,2.60377358490566,"2012"
"1624",2012,"VIIe","Monkfish",3.42826,3.42826,2.78688524590164,"2012"
"1625",2012,"VIIe","Nephrops",8.991,8.991,6.62,"2012"
"1626",2012,"VIIe","Sole Black",0.1508,0.1508,9,"2012"
"1627",2012,"VIIe","Squid",0.68,0.68,4.14180977542933,"2012"
"1628",2012,"VIIe","Witch",0.64024,0.64024,1.85849056603774,"2012"
"1629",2012,"VIIf","Brill",0.03597,0.03597,6.26605504587156,"2012"
"1630",2012,"VIIf","Demersal shark",0.92,0.92,0.856521739130435,"2012"
"1631",2012,"VIIf","Ling",0.11742,0.11742,0.87719298245614,"2012"
"1632",2012,"VIIf","Lobster",0.045,0.045,9.34322314049587,"2012"
"1633",2012,"VIIf","Skates and rays",0.559475,0.559475,1.65915367085214,"2012"
"1634",2012,"VIIg","Horse Mackerel",85.713,85.713,0.4685,"2012"
"1635",2012,"VIIg","Orange roughy",0.123,0.123,1,"2012"
"1636",2012,"VIIg","Tuna",114,114,2.23,"2012"
"1637",2012,"VIIh","Boarfish",10578.534,10578.534,0.0857241060056148,"2012"
"1638",2012,"VIIh","Gurnard",0.076,0.076,1.31,"2012"
"1639",2012,"VIIh","Haddock",51.656111,51.656111,1.46945552732492,"2012"
"1640",2012,"VIIh","Nephrops",229.483,229.483,6.01459071042299,"2012"
"1641",2012,"VIIh","Octopus",2.328,2.328,1.41969609106529,"2012"
"1642",2012,"VIIh","Pollack",6.54849,6.54849,1.76966751113616,"2012"
"1643",2012,"VIIh","Squid",0.423,0.423,3.72522349518094,"2012"
"1644",2012,"VIIIa","Horse Mackerel",39,39,0.4685,"2012"
"1645",2012,"VIIIc","Nephrops",0.699,0.699,2.21666666666667,"2012"
"1646",2012,"VIIId","Hake",0.74148,0.74148,1.96396396396396,"2012"
"1647",2012,"VIIId","Lemon Sole",0.05985,0.05985,2.05714285714286,"2012"
"1648",2012,"VIIId","Turbot",0.02834,0.02834,8.84403669724771,"2012"
"1649",2012,"VIIj","Boarfish",39927.6093,39927.6093,0.112499349851116,"2012"
"1650",2012,"VIIj","Octopus",26.924,26.924,1.50659940944882,"2012"
"1651",2012,"VIIj","Swordfish",3.43112,3.43112,4.66930694850161,"2012"
"1652",2012,"VIIk","Brill",0.31065,0.31065,4.94888137775632,"2012"
"1653",2013,"VIa","Conger eel",5.804375,5.804375,1.09184365241736,"2013"
"1654",2013,"VIa","Forkbeard",0.97325,0.97325,1.07744156177755,"2013"
"1655",2012,"VIIk","Pollack",0.273487,0.273487,1.69423043874115,"2012"
"1656",2013,"IVa","Horse Mackerel",7.2,7.2,0.632903225806452,"2013"
"1657",2013,"IVc","Megrim",0.08798,0.08798,2.41509433962264,"2013"
"1658",2013,"IVc","Pollack",0.03744,0.03744,1.85470085470085,"2013"
"1659",2013,"IXb","Tuna",0.2,0.2,1.81,"2013"
"1660",2013,"VIa","Argentine",0.055,0.055,0.1,"2013"
"1661",2013,"VIa","Blue Whiting",2731.106,2731.106,0.17,"2013"
"1662",2013,"VIa","Long Rough Dab",0.594,0.594,0.55,"2013"
"1663",2013,"VIa","Scallop",155.724,155.724,3.7945893334816,"2013"
"1664",2013,"VIa","Whelk",442.106,442.106,1.19118083003952,"2013"
"1665",2013,"VIb","Haddock",105.35723,105.35723,1.99091580481923,"2013"
"1666",2013,"VIb","Lemon Sole",21.807975,21.807975,2.46154422865947,"2013"
"1667",2013,"VIb","Saithe",36.92697,36.92697,1.02924341402148,"2013"
"1668",2013,"VIb","Turbot",0.03815,0.03815,11.7064220183486,"2013"
"1669",2013,"VIIa","Brill",4.400824,4.400824,6.45294778886863,"2013"
"1670",2013,"VIIa","Demersal shark",19.628,19.628,0.927939678011005,"2013"
"1671",2011,"VIb","Conger eel",0.914,0.914,1.46191466083151,"2011"
"1672",2011,"VIb","Lemon Sole",12.98325,12.98325,2.80188627654863,"2011"
"1673",2011,"VIIa","Demersal shark",83.227,83.227,0.653683780503923,"2011"
"1674",2013,"VIIg","Octopus",1.251,1.251,1.15619047619048,"2013"
"1675",2013,"VIIg","Sand Sole",0.09944,0.09944,4.09694288012872,"2013"
"1676",2011,"VIa","Redfish",0.144,0.144,1,"2011"
"1677",2011,"VIIa","Octopus",0.1,0.1,1.9,"2011"
"1678",2011,"VIIb","Blue Whiting",10,10,0.1,"2011"
"1679",2011,"VIIb","Bluemouth",0.939,0.939,2.87039707895938,"2011"
"1680",2011,"VIIb","Brill",11.776135,11.776135,5.51018531122478,"2011"
"1681",2011,"VIIb","Conger eel",2.57025,2.57025,1.43094640599164,"2011"
"1682",2011,"VIIb","Forkbeard",4.28704,4.28704,0.93849369261775,"2011"
"1683",2013,"VIIc","Megrim",23.41806,23.41806,2.65117019449543,"2013"
"1684",2013,"VIIc","Nephrops",168.26011,168.26011,8.98699610026405,"2013"
"1685",2013,"VIIc","Octopus",0.969,0.969,1.12037151702786,"2013"
"1686",2013,"VIIc","Pollack",0.25974,0.25974,1.86457226457226,"2013"
"1687",2013,"VIIc","Sand Sole",0.061585,0.061585,1.2212389380531,"2013"
"1688",2013,"VIIc","Sole Black",0.03952,0.03952,10.2307692307692,"2013"
"1689",2013,"VIIc","Squid",12.324,12.324,2.80626663420967,"2013"
"1690",2013,"VIIe","Cod",0.1404,0.1404,2.30886943853418,"2013"
"1691",2013,"VIIe","John dory",0.250295,0.250295,4.53777594416646,"2013"
"1692",2013,"VIIe","Sea Bream",0.04,0.04,5,"2013"
"1693",2013,"VIIe","Whiting",0.40297,0.40297,1.16355724461361,"2013"
"1694",2013,"VIIf","Haddock",1.1466,1.1466,1.77802197802198,"2013"
"1695",2013,"VIIf","Hake",0.27306,0.27306,2.35574598989233,"2013"
"1696",2013,"VIIf","Lemon Sole",0.735,0.735,2.33102040816327,"2013"
"1697",2013,"VIIf","Turbot",0.08938,0.08938,9.5303199820989,"2013"
"1698",2013,"VIIg","Boarfish",1808.354,1808.354,0.103600760691767,"2013"
"1699",2013,"VIIa","Mix Boxes",20.053681,20.053681,1.97022463494605,"2013"
"1700",2013,"VIIb","Blue Whiting",147.676,147.676,0.105,"2013"
"1701",2013,"VIIb","Conger eel",2.185625,2.185625,0.824345438947669,"2013"
"1702",2013,"VIIb","Gadiformes nei",0.67968,0.67968,2.2,"2013"
"1703",2013,"VIIb","Hake",136.089468,136.089468,2.3009850122744,"2013"
"1704",2013,"VIIb","Long Rough Dab",1.685,1.685,0.55,"2013"
"1705",2013,"VIIb","Red Mullet",0.885,0.885,3.94314124293785,"2013"
"1706",2013,"VIIc","Dealfish",39,39,1,"2013"
"1707",2013,"VIIb","Whelk",2.709,2.709,1.19118083003953,"2013"
"1708",2011,"VIIg","Wrasse",0.011,0.011,0.7,"2011"
"1709",2012,"VIb","Plaice",0.1638,0.1638,2.85714285714286,"2012"
"1710",2012,"VIb","Skates and rays",8.32206,8.32206,1.46973798841022,"2012"
"1711",2012,"VIb","Tusk",0.03534,0.03534,1.04385964912281,"2012"
"1712",2012,"VIa","Monkfish",324.63811,324.63811,3.81996096651321,"2012"
"1713",2011,"VIIj","Pouting",0.23408,0.23408,0.785714285714286,"2011"
"1714",2011,"VIIj","Roughy silver",0.054,0.054,0.8,"2011"
"1715",2012,"VIa","Spiny Lobsters",0.0998,0.0998,32.2743636363636,"2012"
"1716",2012,"VIa","Sprat",112.862,112.862,0.594484414594815,"2012"
"1717",2012,"VIa","Squid",26.202,26.202,3.54855621708267,"2012"
"1718",2012,"VIIb","Boarfish",4500.608,4500.608,0.0988495530360083,"2012"
"1719",2012,"VIIb","Monkfish",442.603012,442.603012,3.50029780567953,"2012"
"1720",2012,"VIIb","Nephrops",1286.9455,1286.9455,4.87801052569825,"2012"
"1721",2012,"VIIb","Octopus",0.317,0.317,1.59703470031546,"2012"
"1722",2012,"VIb","Horse Mackerel",68.07,68.07,0.6,"2012"
"1723",2012,"VIIa","Conger eel",5.685063,5.685063,0.818794796117475,"2012"
"1724",2011,"VIIh","Plaice",5.50935,5.50935,2.12308711553995,"2011"
"1725",2011,"VIIh","Scallop",11.873,11.873,12.21,"2011"
"1726",2011,"VIIIb","Monkfish",0.06,0.06,2.54,"2011"
"1727",2011,"VIIIb","Nephrops",4.293,4.293,8.32641509433962,"2011"
"1728",2011,"VIIId","Crab",1.475,1.475,1.17,"2011"
"1729",2011,"VIIId","Ling",0.10146,0.10146,0.850877192982456,"2011"
"1730",2011,"VIIId","Whiting",0.24756,0.24756,1.05493617708838,"2011"
"1731",2011,"VIIIe","Tuna",6.68,6.68,2.18473053892216,"2011"
"1732",2011,"VIIj","Cuttlefish",0.08,0.08,3.2,"2011"
"1733",2011,"VIIj","Demersal shark",17.309,17.309,0.785612687041423,"2011"
"1734",2011,"VIIj","European Pilchard",64.263,64.263,0.122857142857143,"2011"
"1735",2011,"VIIj","Grenadier",0.045,0.045,0.9,"2011"
"1736",2011,"VIIj","Halibut",0.024,0.024,13,"2011"
"1737",2011,"VIIj","Horse Mackerel",1568.603,1568.603,0.578784780682769,"2011"
"1738",2011,"VIIj","Mix Boxes",20.316998,20.316998,2.11195509789389,"2011"
"1739",2011,"VIIj","Mullet",0.021,0.021,0.5,"2011"
"1740",2011,"VIIk","Whiting",0.15458,0.15458,1.43407944106611,"2011"
"1741",2012,"Ib","Haddock",3.35205,3.35205,1.33876914441244,"2012"
"1742",2012,"IIa","Haddock",7.43886,7.43886,1.76068376068376,"2012"
"1743",2012,"IIa","Wolffish",2.91932,2.91932,1.83898305084746,"2012"
"1744",2012,"IIb","Haddock",5.4288,5.4288,1.33876914441244,"2012"
"1745",2012,"IIb","Redfish",7.941,7.941,1,"2012"
"1746",2012,"IIb","Saithe",1.52915,1.52915,1.10109796709221,"2012"
"1747",2012,"VIa","Demersal shark",60.502,60.502,0.992145714191266,"2012"
"1748",2012,"VIa","Gurnard",7.22312,7.22312,1.53116797173521,"2012"
"1749",2011,"VIIj","Sea urchin",0.066,0.066,2.5,"2011"
"1750",2011,"VIIj","Sprat",1579.225,1579.225,0.157006284728269,"2011"
"1751",2011,"VIIj","Tuna",771.098,771.098,2.21736554886668,"2011"
"1752",2011,"VIIk","Argentine",0.13,0.13,0.1,"2011"
"1753",2011,"VIIk","Cod",0.6216,0.6216,1.9873203106254,"2011"
"1754",2011,"VIIk","Conger eel",0.113,0.113,2,"2011"
"1755",2011,"VIIk","John dory",0.47347,0.47347,5.06488267472068,"2011"
"1756",2011,"VIIk","Redfish",0.224,0.224,1,"2011"
"1757",2011,"VIIh","Crab",0.06,0.06,1.24627095844343,"2011"
"1758",2011,"VIIh","Cuttlefish",0.427,0.427,3.2,"2011"
"1759",2011,"VIIh","Demersal shark",0.156,0.156,0.697435897435898,"2011"
"1760",2011,"VIIh","Horse Mackerel",279.7,279.7,0.528057851239669,"2011"
"1761",2011,"VIIg","Squid",92.43925,92.43925,4.02207587469609,"2011"
"1762",2011,"VIIg","Sand Sole",0.46643,0.46643,9.77831614604549,"2011"
"1763",2011,"VIIg","Octopus",0.276,0.276,1.9,"2011"
"1764",2011,"VIIf","Whiting",40.733136,40.733136,1.17727397664643,"2011"
"1765",2011,"VIIg","Boarfish",811.393,811.393,0.08,"2011"
"1766",2011,"VIIg","Dab",0.09324,0.09324,1.05405405405405,"2011"
"1767",2011,"VIIg","Gurnard",111.23988,111.23988,0.651277677101911,"2011"
"1768",2011,"VIIg","Haddock",2286.104155,2286.104155,1.36038713081737,"2011"
"1769",2011,"VIIb","Scallop",7.286,7.286,3,"2011"
"1770",2011,"VIIf","Lemon Sole",3.23022,3.23022,2.57042554377101,"2011"
"1771",2011,"VIIf","Saithe",0.60809,0.60809,1.23529411764706,"2011"
"1772",2011,"VIIc","Blue Whiting",558,558,0.1,"2011"
"1773",2011,"VIIc","Bluemouth",0.72,0.72,3.399375,"2011"
"1774",2011,"VIIc","Boarfish",8.78,8.78,0.08,"2011"
"1775",2011,"VIIc","Forkbeard",0.4613,0.4613,1.06262735746803,"2011"
"1776",2011,"VIIc","Gurnard",1.843,1.843,1.73966165413534,"2011"
"1777",2011,"VIIc","Hake",32.331466,32.331466,1.8542516764039,"2011"
"1778",2011,"VIIc","Lemon Sole",0.32495,0.32495,3.05071549469149,"2011"
"1779",2011,"VIIc","Nephrops",130.8628,130.8628,6.88071598651412,"2011"
"1780",2011,"VIIc","Octopus",0.111,0.111,1.22693693693694,"2011"
"1781",2011,"VIIc","Red Mullet",0.003,0.003,3.26,"2011"
"1782",2011,"VIIc","Saithe",7.41351,7.41351,1.10284332252873,"2011"
"1783",2011,"VIIc","Sole Black",0.0229,0.0229,9.50917030567685,"2011"
"1784",2011,"VIIc","Squid",3.077,3.077,2.38612999675008,"2011"
"1785",2011,"VIIc","Turbot",0.93918,0.93918,7.65902169978066,"2011"
"1786",2011,"VIIe","Horse Mackerel",121.04,121.04,0.528057851239669,"2011"
"1787",2011,"VIIe","Scallop",0.684,0.684,8.33849173553719,"2011"
"1788",2011,"VIa","Scallop",26,26,1.2,"2011"
"1789",2011,"FAO Statistical Area 27","Scabbardfish",0.407,0.407,1,"2011"
"1790",2011,"FAO Statistical Area 27","Skates and rays",0.1104,0.1104,1.29619565217391,"2011"
"1791",2011,"IVa","Horse Mackerel",756.996,756.996,0.386120243700099,"2011"
"1792",2011,"VIa","Blue Whiting",47.15,47.15,0.1,"2011"
"1793",2011,"VIIb","Clam",35.655,35.655,2.2,"2011"
"1794",2011,"VIIb","Halibut",0.032,0.032,6.3,"2011"
"1795",2011,"VIIb","Horse Mackerel",9794.656,9794.656,0.54650910358426,"2011"
"1796",2011,"VIIb","John dory",26.01623,26.01623,4.92596109142884,"2011"
"1797",2011,"VIb","Hake",0.02775,0.02775,2.26126126126126,"2011"
"1798",2011,"VIb","John dory",0.03503,0.03503,7.31858407079646,"2011"
"1799",2011,"VIb","Wolffish",1.31722,1.31722,1.09057712455019,"2011"
"1800",2011,"VII","Lobster",0.006,0.006,9.03,"2011"
"1801",2011,"VIb","Blue Whiting",579.601,579.601,0.1,"2011"
"1802",2011,"VIb","Bluemouth",0.4,0.4,2.84,"2011"
"1803",2011,"VIb","Cod",11.67426,11.67426,2.68878027386747,"2011"
"1804",2017,"VIIc","Nephrops",173.40175,173.40175,9.92825698125884,"2017"
"1805",2017,"VIIc","Octopus",0.913,0.913,1,"2017"
"1806",2017,"VIIc","Pollack",0.11115,0.11115,1.83832658569501,"2017"
"1807",2017,"VIIc","Sole Black",0.04992,0.04992,10.8076923076923,"2017"
"1808",2017,"VIId","Crab",0.53,0.53,1.06,"2017"
"1809",2017,"VIId","Demersal shark",0.16,0.16,0.88,"2017"
"1810",2017,"VIId","Haddock",0.119364,0.119364,1.18809440032171,"2017"
